               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  88,            0.038973,            0.020055,            0.003318,             0.79413,             0.57755,             0.65396,             0.33768,            0.037738,            0.017646,           0.0035168,           0.0056935,           0.0056935,           0.0056935
                  89,            0.039072,            0.019834,           0.0032958,             0.71384,             0.56433,             0.64069,             0.33099,            0.037749,            0.017514,           0.0035606,            0.005644,            0.005644,            0.005644
                  90,            0.038943,            0.019746,           0.0033205,              0.7385,             0.59913,             0.64606,              0.3316,             0.03781,            0.017399,           0.0033192,           0.0055945,           0.0055945,           0.0055945
                  91,            0.038456,            0.019856,           0.0033475,             0.74632,             0.59683,             0.64872,              0.3281,            0.037406,            0.017334,           0.0034349,            0.005545,            0.005545,            0.005545
                  92,            0.038657,            0.019669,           0.0034087,              0.7869,             0.60038,             0.66524,             0.34187,            0.037379,            0.017477,           0.0032379,           0.0054955,           0.0054955,           0.0054955
                  93,            0.039147,            0.019841,           0.0033887,             0.81332,              0.6024,             0.69477,             0.36154,            0.037379,            0.017548,           0.0032192,            0.005446,            0.005446,            0.005446
                  94,             0.03879,            0.019905,           0.0034588,             0.77519,             0.60933,             0.66772,             0.34554,             0.03757,            0.017427,           0.0031571,           0.0053965,           0.0053965,           0.0053965
                  95,            0.038339,            0.019757,            0.003188,             0.81149,             0.57573,             0.66916,             0.33912,            0.037144,            0.017451,           0.0033765,            0.005347,            0.005347,            0.005347
                  96,            0.038369,            0.020015,           0.0033617,             0.76758,              0.5911,             0.65713,             0.33677,            0.037124,            0.017469,           0.0032414,           0.0052975,           0.0052975,           0.0052975
                  97,            0.038516,            0.020181,           0.0031109,             0.78941,             0.59966,             0.67476,             0.35421,            0.037081,            0.017366,            0.003092,            0.005248,            0.005248,            0.005248
                  98,             0.03773,             0.01933,           0.0033239,             0.84448,              0.5604,             0.66127,             0.34198,            0.036975,            0.017413,           0.0034758,           0.0051985,           0.0051985,           0.0051985
                  99,            0.037776,            0.019056,            0.003232,             0.81656,             0.55001,             0.64159,             0.33831,            0.037245,            0.017355,           0.0034814,            0.005149,            0.005149,            0.005149
                 100,            0.038402,            0.020026,           0.0033076,             0.76789,             0.57498,             0.64059,             0.33378,            0.037026,            0.017359,            0.003396,           0.0050995,           0.0050995,           0.0050995
                 101,            0.037679,             0.01933,           0.0029587,             0.83513,             0.55738,             0.65019,               0.339,            0.036889,            0.017438,           0.0033171,             0.00505,             0.00505,             0.00505
                 102,             0.03748,             0.01954,            0.002997,             0.77147,             0.57858,              0.6754,             0.34623,            0.036926,            0.017503,           0.0032967,           0.0050005,           0.0050005,           0.0050005
                 103,            0.037405,            0.019476,           0.0030977,             0.80517,               0.596,              0.6485,             0.33399,            0.037173,            0.017457,           0.0035463,            0.004951,            0.004951,            0.004951
                 104,            0.037505,            0.019357,           0.0031058,             0.82292,              0.6037,             0.67542,             0.33962,            0.036936,             0.01741,           0.0033005,           0.0049015,           0.0049015,           0.0049015
                 105,            0.037526,            0.019409,           0.0029414,             0.79136,             0.57903,             0.65677,             0.33549,             0.03693,            0.017301,           0.0035432,            0.004852,            0.004852,            0.004852
                 106,            0.037446,            0.019151,           0.0032263,             0.86533,             0.57987,             0.65553,             0.33948,            0.036977,            0.017501,           0.0034634,           0.0048025,           0.0048025,           0.0048025
                 107,            0.037459,            0.019241,           0.0030529,             0.76519,             0.62671,             0.66963,             0.34682,             0.03681,            0.017516,           0.0033373,            0.004753,            0.004753,            0.004753
                 108,            0.037466,            0.018917,           0.0030872,             0.81316,             0.60709,              0.6653,             0.34962,            0.036957,             0.01735,           0.0034402,           0.0047035,           0.0047035,           0.0047035
                 109,            0.036682,            0.018523,            0.003005,             0.80317,             0.56726,             0.65579,             0.33633,            0.036907,            0.017467,           0.0034643,            0.004654,            0.004654,            0.004654
                 110,            0.037066,            0.019387,           0.0029804,             0.81465,             0.58601,             0.65859,             0.33631,             0.03697,            0.017421,           0.0033795,           0.0046045,           0.0046045,           0.0046045
                 111,            0.037016,            0.019168,           0.0029369,             0.82563,             0.58571,             0.65176,             0.33785,            0.036732,            0.017424,           0.0033416,            0.004555,            0.004555,            0.004555
                 112,            0.036863,            0.018509,           0.0029949,             0.82816,             0.59555,             0.66198,             0.34548,            0.036948,            0.017496,            0.003441,           0.0045055,           0.0045055,           0.0045055
                 113,            0.036948,            0.019284,           0.0029549,             0.80732,             0.59251,             0.66127,              0.3537,            0.036826,            0.017375,           0.0030784,            0.004456,            0.004456,            0.004456
                 114,            0.036506,             0.01877,           0.0029757,             0.81053,             0.59198,             0.68149,             0.35551,            0.036764,             0.01732,           0.0030651,           0.0044065,           0.0044065,           0.0044065
