               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 127,            0.035245,            0.018187,           0.0027802,             0.80607,             0.59497,             0.64972,             0.35058,            0.038815,            0.017286,           0.0036489,            0.003763,            0.003763,            0.003763
                 128,            0.035277,             0.01815,           0.0026683,             0.76371,             0.58849,             0.65572,             0.34402,            0.038949,            0.017436,           0.0033561,           0.0037135,           0.0037135,           0.0037135
                 129,            0.035179,             0.01818,            0.002718,             0.77678,             0.59938,             0.65191,             0.34277,             0.03874,             0.01734,           0.0033089,            0.003664,            0.003664,            0.003664
                 130,            0.035199,            0.017701,           0.0026763,             0.78703,             0.60738,             0.67115,             0.34986,             0.03885,            0.017214,           0.0032944,           0.0036145,           0.0036145,           0.0036145
                 131,             0.03485,              0.0178,           0.0027433,             0.79541,             0.60384,             0.66754,             0.35252,            0.038771,            0.017275,           0.0033647,            0.003565,            0.003565,            0.003565
                 132,            0.035093,            0.017791,           0.0026625,             0.82025,             0.59834,             0.67303,             0.35271,            0.038705,            0.017275,           0.0033554,           0.0035155,           0.0035155,           0.0035155
                 133,            0.035253,            0.017933,           0.0027397,             0.78424,               0.612,             0.66997,             0.35057,            0.038755,            0.017229,           0.0033978,            0.003466,            0.003466,            0.003466
                 134,            0.034702,            0.017855,           0.0026893,              0.8414,             0.58239,             0.66475,             0.35601,            0.038915,            0.017382,           0.0032756,           0.0034165,           0.0034165,           0.0034165
                 135,             0.03455,            0.017843,           0.0026486,             0.75176,             0.61891,             0.67441,             0.35857,            0.038757,            0.017412,           0.0032176,            0.003367,            0.003367,            0.003367
                 136,             0.03479,            0.017864,           0.0027184,             0.75316,             0.62647,              0.6658,             0.35454,            0.038837,            0.017437,           0.0033331,           0.0033175,           0.0033175,           0.0033175
                 137,            0.034274,            0.017339,           0.0026375,             0.80165,             0.60044,             0.66677,             0.35203,            0.038619,            0.017393,           0.0034081,            0.003268,            0.003268,            0.003268
                 138,            0.034355,            0.017251,           0.0025283,             0.77488,             0.62392,             0.66497,             0.35075,            0.038702,            0.017558,           0.0034563,           0.0032185,           0.0032185,           0.0032185
                 139,            0.034706,            0.017822,           0.0027597,             0.75762,             0.62903,             0.65417,             0.34884,            0.038758,            0.017693,           0.0034808,            0.003169,            0.003169,            0.003169
                 140,            0.034424,            0.017746,           0.0025816,             0.77273,             0.62373,             0.64972,             0.34731,            0.038533,             0.01748,           0.0034201,           0.0031195,           0.0031195,           0.0031195
                 141,            0.034407,            0.017363,           0.0026152,             0.79449,             0.59797,             0.65355,             0.34774,            0.038703,            0.017512,           0.0034608,             0.00307,             0.00307,             0.00307
                 142,            0.034557,            0.017421,           0.0026343,             0.81009,             0.59272,             0.65496,              0.3484,            0.038709,            0.017509,           0.0033845,           0.0030205,           0.0030205,           0.0030205
                 143,            0.034339,            0.017585,           0.0026305,             0.79564,             0.60294,              0.6583,             0.35146,            0.038794,            0.017466,           0.0034281,            0.002971,            0.002971,            0.002971
                 144,            0.033653,            0.017192,           0.0026058,             0.84561,             0.58496,             0.66178,             0.34987,            0.038636,            0.017431,           0.0033867,           0.0029215,           0.0029215,           0.0029215
                 145,            0.034045,            0.017431,           0.0025847,             0.77233,             0.59735,             0.65986,             0.35168,            0.038858,            0.017532,           0.0034609,            0.002872,            0.002872,            0.002872
                 146,            0.034192,            0.017174,           0.0026733,             0.78463,             0.60778,             0.66062,             0.35204,            0.038664,            0.017542,            0.003397,           0.0028225,           0.0028225,           0.0028225
                 147,            0.033603,            0.017453,           0.0025151,             0.82772,             0.60173,             0.67235,              0.3556,            0.038836,            0.017495,           0.0035817,            0.002773,            0.002773,            0.002773
                 148,             0.03398,            0.017648,           0.0026306,             0.82739,             0.60929,             0.67217,             0.36191,            0.038684,            0.017474,           0.0034744,           0.0027235,           0.0027235,           0.0027235
                 149,            0.034147,            0.017668,           0.0025189,             0.81689,             0.62196,             0.67421,             0.35742,            0.038727,            0.017449,           0.0034844,            0.002674,            0.002674,            0.002674
                 150,            0.033523,            0.017303,           0.0024863,             0.84086,              0.5952,             0.67544,              0.3586,            0.038758,             0.01739,            0.003507,           0.0026245,           0.0026245,           0.0026245
                 151,            0.033722,            0.017568,           0.0027055,             0.81307,             0.61333,             0.67752,             0.36109,            0.038666,              0.0175,           0.0034437,            0.002575,            0.002575,            0.002575
                 152,            0.033782,            0.017453,           0.0025562,              0.8331,             0.59762,              0.6723,             0.35487,            0.038625,            0.017508,           0.0034612,           0.0025255,           0.0025255,           0.0025255
                 153,            0.033575,            0.016769,           0.0026222,             0.83656,             0.57523,             0.66499,             0.34885,            0.038631,            0.017546,           0.0035286,            0.002476,            0.002476,            0.002476
                 154,            0.033131,            0.016988,           0.0024053,             0.78944,             0.60347,             0.66903,             0.35256,             0.03859,            0.017525,           0.0036644,           0.0024265,           0.0024265,           0.0024265
                 155,            0.033352,            0.016667,           0.0024991,             0.78962,             0.60683,             0.66943,             0.35976,            0.038335,            0.017445,           0.0034833,            0.002377,            0.002377,            0.002377
                 156,            0.033343,            0.017223,           0.0025667,             0.80339,             0.59682,             0.65921,             0.35508,            0.038418,            0.017445,           0.0034903,           0.0023275,           0.0023275,           0.0023275
                 157,            0.032875,            0.016649,           0.0024439,             0.80975,             0.60185,             0.67346,             0.36358,            0.038317,             0.01748,           0.0035239,            0.002278,            0.002278,            0.002278
